
# Surface 0 of 1 surfaces

# Curve title: ""map.dat" using 1:2:3"

# IsoCurve 0, 101 points
# x y z type
 4.1342  0.1973 -5.1241 i
 4.1942  0.1973 -5.7681 i
 4.2542  0.1973 -3.8131 i
 4.3142  0.1973  0.446 i
 4.3742  0.1973  5.8493 i
 4.4342  0.1973  10.7153 i
 4.4942  0.1973  13.3808 i
 4.5542  0.1973  12.7642 i
 4.6142  0.1973  8.7666 i
 4.6742  0.1973  2.3705 i
 4.7342  0.1973 -4.61 i
 4.7942  0.1973 -10.0597 i
 4.8542  0.1973 -12.2112 i
 4.9142  0.1973 -10.2062 i
 4.9742  0.1973 -4.3867 i
 5.0342  0.1973  3.7845 i
 5.0942  0.1973  12.1544 i
 5.1542  0.1973  18.5305 i
 5.2142  0.1973  21.3464 i
 5.2742  0.1973  20.1335 i
 5.3342  0.1973  15.6473 i
 5.3942  0.1973  9.6117 i
 5.4542  0.1973  4.1638 i
 5.5142  0.1973  1.1769 i
 5.5742  0.1973  1.6764 i
 5.6342  0.1973  5.5314 i
 5.6942  0.1973  11.5113 i
 5.7542  0.1973  17.6817 i
 5.8142  0.1973  22.0078 i
 5.8742  0.1973  22.9694 i
 5.9342  0.1973  19.999 i
 5.9942  0.1973  13.6155 i
 6.0542  0.1973  5.2273 i
 6.1142  0.1973 -3.315 i
 6.1742  0.1973 -10.2642 i
 6.2342  0.1973 -14.4472 i
 6.2942  0.1973 -15.5224 i
 6.3542  0.1973 -13.9645 i
 6.4142  0.1973 -10.809 i
 6.4742  0.1973 -7.2611 i
 6.5342  0.1973 -4.3092 i
 6.5942  0.1973 -2.4666 i
 6.6542  0.1973 -1.7098 i
 6.7142  0.1973 -1.6098 i
 6.7742  0.1973 -1.5857 i
 6.8342  0.1973 -1.1747 i
 6.8942  0.1973 -0.2195 i
 6.9542  0.1973  1.0901 i

# IsoCurve 8, 101 points
# x y z type
 0.944  0.2255  1.6798 i
 1.004  0.2255  2.6074 i
 1.064  0.2255  3.317 i
 1.124  0.2255  3.4396 i
 1.184  0.2255  2.8119 i
 1.244  0.2255  1.5636 i
 1.304  0.2255  0.0895 i
 1.364  0.2255 -1.0832 i
 1.424  0.2255 -1.4825 i
 1.484  0.2255 -0.8683 i
 1.544  0.2255  0.6651 i
 1.604  0.2255  2.6965 i
 1.664  0.2255  4.5951 i
 1.724  0.2255  5.7106 i
 1.784  0.2255  5.5777 i
 1.844  0.2255  4.0681 i
 1.904  0.2255  1.4449 i
 1.964  0.2255 -1.7014 i
 2.024  0.2255 -4.6163 i
 2.084  0.2255 -6.5994 i
 2.144  0.2255 -7.2118 i
 2.204  0.2255 -6.4152 i
 2.264  0.2255 -4.5975 i
 2.324  0.2255 -2.476 i
 2.384  0.2255 -0.8994 i
 2.444  0.2255 -0.6003 i
 2.504  0.2255 -1.966 i
 2.564  0.2255 -4.8928 i
 2.624  0.2255 -8.7718 i
 2.684  0.2255 -12.6171 i
 2.744  0.2255 -15.3142 i
 2.804  0.2255 -15.9258 i
 2.864  0.2255 -13.9745 i
 2.924  0.2255 -9.6213 i
 2.984  0.2255 -3.6789 i
 3.044  0.2255  2.5547 i
 3.104  0.2255  7.6121 i
 3.164  0.2255  10.2422 i
 3.224  0.2255  9.7613 i
 3.284  0.2255  6.2658 i
 3.344  0.2255  0.6391 i
 3.404  0.2255 -5.6647 i
 3.464  0.2255 -11.0066 i
 3.524  0.2255 -14.014 i
 3.584  0.2255 -13.968 i
 3.644  0.2255 -11.0089 i
 3.704  0.2255 -6.0913 i
 3.764  0.2255 -0.6967 i
 3.824  0.2255  3.6162 i
 3.884  0.2255  5.6882 i
 3.944  0.2255  5.1151 i
 4.004  0.2255  2.3674 i
 4.064  0.2255 -1.3681 i
 4.124  0.2255 -4.5805 i
 4.184  0.2255 -5.9386 i
 4.244  0.2255 -4.7443 i
 4.304  0.2255 -1.1865 i
 4.364  0.2255  3.6949 i
 4.424  0.2255  8.3304 i
 4.484  0.2255  11.131 i
 4.544  0.2255  11.0246 i
 4.604  0.2255  7.8416 i
 4.664  0.2255  2.4189 i
 4.724  0.2255 -3.6225 i
 4.784  0.2255 -8.3638 i
 4.844  0.2255 -10.1895 i
 4.904  0.2255 -8.311 i
 4.964  0.2255 -3.0437 i
 5.024  0.2255  4.2579 i
 5.084  0.2255  11.5948 i
 5.144  0.2255  16.9273 i
 5.204  0.2255  18.8013 i
 5.264  0.2255  16.8006 i
 5.324  0.2255  11.6813 i
 5.384  0.2255  5.1451 i
 5.444  0.2255 -0.6793 i
 5.504  0.2255 -3.8854 i
 5.564  0.2255 -3.3691 i
 5.624  0.2255  0.8381 i
 5.684  0.2255  7.5806 i
 5.744  0.2255  14.9259 i
 5.804  0.2255  20.735 i
 5.864  0.2255  23.2796 i
 5.924  0.2255  21.72 i
 5.984  0.2255  16.3095 i
 6.044  0.2255  8.2759 i
 6.104  0.2255 -0.5651 i
 6.164  0.2255 -8.3353 i
 6.224  0.2255 -13.5951 i
 6.284  0.2255 -15.6754 i
 6.344  0.2255 -14.7577 i
 6.404  0.2255 -11.7052 i
 6.464  0.2255 -7.7207 i
 6.524  0.2255 -3.9551 i
 6.584  0.2255 -1.1915 i
 6.644  0.2255  0.3072 i
 6.704  0.2255  0.7606 i
 6.764  0.2255  0.6816 i
 6.824  0.2255  0.6201 i
 6.884  0.2255  0.9362 i
 6.944  0.2255  1.6798 i

# IsoCurve 9, 101 points
# x y z type
 0.9337  0.2537  2.014 i
 0.9937  0.2537  2.4779 i
 1.0537  0.2537  3.0644 i
 1.1137  0.2537  3.3823 i
 1.1737  0.2537  3.1108 i
 1.2337  0.2537  2.1451 i
 1.2937  0.2537  0.6555 i
 1.3537  0.2537 -0.9594 i
 1.4137  0.2537 -2.2078 i
 1.4737  0.2537 -2.6788 i
 1.5337  0.2537 -2.1953 i
 1.5937  0.2537 -0.89 i
 1.6537  0.2537  0.8218 i
 1.7137  0.2537  2.3686 i
 1.7737  0.2537  3.2073 i
 1.8337  0.2537  3.0068 i
 1.8937  0.2537  1.7704 i
 1.9537  0.2537 -0.1472 i
 2.0137  0.2537 -2.1388 i
 2.0737  0.2537 -3.5339 i
 2.1337  0.2537 -3.8216 i
 2.1937  0.2537 -2.8379 i
 2.2537  0.2537 -0.8538 i
 2.3137  0.2537  1.4704 i
 2.3737  0.2537  3.262 i
 2.4337  0.2537  3.6981 i
 2.4937  0.2537  2.2784 i
 2.5537  0.2537 -0.975 i
 2.6137  0.2537 -5.4598 i
 2.6737  0.2537 -10.1074 i
 2.7337  0.2537 -13.6491 i
 2.7937  0.2537 -14.9682 i
 2.8537  0.2537 -13.4383 i
 2.9137  0.2537 -9.1485 i
 2.9737  0.2537 -2.9377 i
 3.0337  0.2537  3.7839 i
 3.0937  0.2537  9.3877 i
 3.1537  0.2537  12.4638 i
 3.2137  0.2537  12.2175 i
 3.2737  0.2537  8.7088 i
 3.3337  0.2537  2.8591 i
 3.3937  0.2537 -3.7874 i
 3.4537  0.2537 -9.4844 i
 3.5137  0.2537 -12.7697 i
 3.5737  0.2537 -12.8744 i
 3.6337  0.2537 -9.9332 i
 3.6937  0.2537 -4.9313 i
 3.7537  0.2537  0.6004 i
 3.8137  0.2537  5.0498 i
 3.8737  0.2537  7.2091 i
 3.9337  0.2537  6.6313 i
 3.9937  0.2537  3.7475 i
 4.0537  0.2537 -0.2908 i
 4.1137  0.2537 -3.9961 i
 4.1737  0.2537 -6.0335 i
 4.2337  0.2537 -5.6577 i
 4.2937  0.2537 -2.958 i
 4.3537  0.2537  1.1709 i
 4.4137  0.2537  5.323 i
 4.4737  0.2537  8.0488 i
 4.5337  0.2537  8.3456 i
 4.5937  0.2537  6.0094 i
 4.6537  0.2537  1.7304 i
 4.7137  0.2537 -3.1043 i
 4.7737  0.2537 -6.8437 i
 4.8337  0.2537 -8.1059 i
 4.8937  0.2537 -6.242 i
 4.9537  0.2537 -1.5776 i
 5.0137  0.2537  4.6494 i
 5.0737  0.2537  10.6436 i
 5.1337  0.2537  14.5931 i
 5.1937  0.2537  15.2329 i
 5.2537  0.2537  12.2524 i
 5.3137  0.2537  6.4208 i
 5.3737  0.2537 -0.6134 i
 5.4337  0.2537 -6.7917 i
 5.4937  0.2537 -10.2436 i
 5.5537  0.2537 -9.8352 i
 5.6137  0.2537 -5.5053 i
 5.6737  0.2537  1.7089 i
 5.7337  0.2537  9.9603 i
 5.7937  0.2537  17.1054 i
 5.8537  0.2537  21.2916 i
 5.9137  0.2537  21.4462 i
 5.9737  0.2537  17.5346 i
 6.0337  0.2537  10.5228 i
 6.0937  0.2537  2.0716 i
 6.1537  0.2537 -5.9363 i
 6.2137  0.2537 -11.8932 i
 6.2737  0.2537 -14.8466 i
 6.3337  0.2537 -14.6664 i
 6.3937  0.2537 -11.972 i
 6.4537  0.2537 -7.8648 i
 6.5137  0.2537 -3.563 i
 6.5737  0.2537 -0.0559 i
 6.6337  0.2537  2.1234 i
 6.6937  0.2537  2.9561 i
 6.7537  0.2537  2.8297 i
 6.8137  0.2537  2.3209 i
 6.8737  0.2537  1.9537 i
 6.9337  0.2537  2.014 i

# IsoCurve 10, 101 points
# x y z type
 0.9235  0.2819  2.0521 i
 0.9835  0.2819  1.9235 i
 1.0435  0.2819  2.2487 i
 1.1035  0.2819  2.6734 i
 1.1635  0.2819  2.7654 i
 1.2235  0.2819  2.1995 i
 1.2835  0.2819  0.8971 i
 1.3435  0.2819 -0.9285 i
 1.4035  0.2819 -2.8353 i
 1.4635  0.2819 -4.3014 i
 1.5235  0.2819 -4.9073 i
 1.5835  0.2819 -4.4872 i
 1.6435  0.2819 -3.1945 i
 1.7035  0.2819 -1.4568 i
 1.7635  0.2819  0.1682 i
 1.8235  0.2819  1.1877 i
 1.8835  0.2819  1.3525 i
 1.9435  0.2819  0.7554 i
 2.0035  0.2819 -0.1904 i
 2.0635  0.2819 -0.8935 i
 2.1235  0.2819 -0.8035 i
 2.1835  0.2819  0.3652 i
 2.2435  0.2819  2.4828 i
 2.3035  0.2819  4.9897 i
 2.3635  0.2819  7.0343 i
 2.4235  0.2819  7.7319 i
 2.4835  0.2819  6.4684 i
 2.5435  0.2819  3.1516 i
 2.6035  0.2819 -1.6803 i
 2.6635  0.2819 -6.9408 i
 2.7235  0.2819 -11.261 i
 2.7835  0.2819 -13.3705 i
 2.8435  0.2819 -12.4844 i
 2.9035  0.2819 -8.5753 i
 2.9635  0.2819 -2.4405 i
 3.0235  0.2819  4.4708 i
 3.0835  0.2819  10.4312 i
 3.1435  0.2819  13.9078 i
 3.2035  0.2819  13.9978 i
 3.2635  0.2819  10.6956 i
 3.3235  0.2819  4.9075 i
 3.3835  0.2819 -1.7954 i
 3.4435  0.2819 -7.6195 i
 3.5035  0.2819 -11.056 i
 3.5635  0.2819 -11.3043 i
 3.6235  0.2819 -8.4849 i
 3.6835  0.2819 -3.5803 i
 3.7435  0.2819  1.8778 i
 3.8035  0.2819  6.2771 i
 3.8635  0.2819  8.4059 i
 3.9235  0.2819  7.7991 i
 3.9835  0.2819  4.8477 i
 4.0435  0.2819  0.6401 i
 4.1035  0.2819 -3.407 i
 4.1635  0.2819 -6.0095 i
 4.2235  0.2819 -6.4217 i
 4.2835  0.2819 -4.6568 i
 4.3435  0.2819 -1.4572 i
 4.4035  0.2819  1.9735 i
 4.4635  0.2819  4.3863 i
 4.5235  0.2819  4.9138 i
 4.5835  0.2819  3.3679 i
 4.6435  0.2819  0.3113 i
 4.7035  0.2819 -3.1233 i
 4.7635  0.2819 -5.6084 i
 4.8235  0.2819 -6.0716 i
 4.8835  0.2819 -4.0759 i
 4.9435  0.2819 -0.0037 i
 5.0035  0.2819  5.0174 i
 5.0635  0.2819  9.4323 i
 5.1235  0.2819  11.7254 i
 5.1835  0.2819  10.8959 i
 5.2435  0.2819  6.7964 i
 5.3035  0.2819  0.2284 i
 5.3635  0.2819 -7.2405 i
 5.4235  0.2819 -13.6873 i
 5.4835  0.2819 -17.3578 i
 5.5435  0.2819 -17.1537 i
 5.6035  0.2819 -12.9452 i
 5.6635  0.2819 -5.62 i
 5.7235  0.2819  3.1428 i
 5.7835  0.2819  11.3078 i
 5.8435  0.2819  17.0067 i
 5.9035  0.2819  19.0049 i
 5.9635  0.2819  16.9885 i
 6.0235  0.2819  11.6016 i
 6.0835  0.2819  4.2361 i
 6.1435  0.2819 -3.358 i
 6.2035  0.2819 -9.5284 i
 6.2635  0.2819 -13.1152 i
 6.3235  0.2819 -13.6875 i
 6.3835  0.2819 -11.5683 i
 6.4434  0.2819 -7.6625 i
 6.5034  0.2819 -3.1495 i
 6.5634  0.2819  0.859 i
 6.6234  0.2819  3.6001 i
 6.6834  0.2819  4.8065 i
 6.7434  0.2819  4.691 i
 6.8034  0.2819  3.7928 i
 6.8634  0.2819  2.7462 i
 6.9234  0.2819  2.052 i

# IsoCurve 11, 101 points
# x y z type
 0.9132  0.3101  1.7825 i
 0.9732  0.3101  0.9729 i
 1.0332  0.3101  0.9146 i
 1.0932  0.3101  1.3488 i
 1.1532  0.3101  1.788 i
 1.2132  0.3101  1.7177 i
 1.2732  0.3101  0.8024 i
 1.3332  0.3101 -0.9751 i
 1.3932  0.3101 -3.2908 i
 1.4532  0.3101 -5.5809 i
 1.5132  0.3101 -7.2308 i
 1.5732  0.3101 -7.7867 i
 1.6332  0.3101 -7.1122 i
 1.6932  0.3101 -5.4348 i
 1.7532  0.3101 -3.2626 i
 1.8132  0.3101 -1.1994 i
 1.8732  0.3101  0.2762 i
 1.9332  0.3101  0.9856 i
 1.9932  0.3101  1.1136 i
 2.0532  0.3101  1.1294 i
 2.1132  0.3101  1.5898 i
 2.1732  0.3101  2.8918 i
 2.2332  0.3101  5.0658 i
 2.2932  0.3101  7.693 i
 2.3532  0.3101  9.9891 i
 2.4132  0.3101  11.0423 i
 2.4732  0.3101  10.1331 i
 2.5332  0.3101  7.03 i
 2.5932  0.3101  2.1544 i
 2.6532  0.3101 -3.4565 i
 2.7132  0.3101 -8.3963 i
 2.7732  0.3101 -11.2818 i
 2.8332  0.3101 -11.1755 i
 2.8932  0.3101 -7.9041 i
 2.9532  0.3101 -2.1651 i
 3.0132  0.3101  4.6254 i
 3.0732  0.3101  10.7084 i
 3.1332  0.3101  14.4761 i
 3.1932  0.3101  14.9352 i
 3.2532  0.3101  12.0002 i
 3.3132  0.3101  6.5214 i
 3.3732  0.3101  0.0391 i
 3.4332  0.3101 -5.666 i
 3.4932  0.3101 -9.0883 i
 3.5532  0.3101 -9.4245 i
 3.6132  0.3101 -6.7843 i
 3.6732  0.3101 -2.1251 i
 3.7332  0.3101  3.0638 i
 3.7932  0.3101  7.2228 i
 3.8532  0.3101  9.187 i
 3.9132  0.3101  8.5099 i
 3.9732  0.3101  5.5537 i
 4.0332  0.3101  1.328 i
 4.0932  0.3101 -2.8629 i
 4.1532  0.3101 -5.8427 i
 4.2132  0.3101 -6.9216 i
 4.2732  0.3101 -6.0774 i
 4.3332  0.3101 -3.9116 i
 4.3932  0.3101 -1.4028 i
 4.4532  0.3101  0.452 i
 4.5132  0.3101  0.9872 i
 4.5732  0.3101  0.0926 i
 4.6332  0.3101 -1.7591 i
 4.6932  0.3101 -3.6883 i
 4.7532  0.3101 -4.7278 i
 4.8132  0.3101 -4.1785 i
 4.8732  0.3101 -1.8855 i
 4.9332  0.3101  1.658 i
 4.9932  0.3101  5.4163 i
 5.0532  0.3101  8.0978 i
 5.1132  0.3101  8.5406 i
 5.1732  0.3101  6.0805 i
 5.2332  0.3101  0.7936 i
 5.2932  0.3101 -6.4622 i
 5.3532  0.3101 -14.223 i
 5.4132  0.3101 -20.7679 i
 5.4732  0.3101 -24.5488 i
 5.5332  0.3101 -24.5857 i
 5.5932  0.3101 -20.7245 i
 5.6532  0.3101 -13.6893 i
 5.7132  0.3101 -4.9162 i
 5.7732  0.3101  3.7866 i
 5.8332  0.3101  10.6652 i
 5.8932  0.3101  14.4256 i
 5.9532  0.3101  14.5181 i
 6.0132  0.3101  11.2342 i
 6.0732  0.3101  5.5984 i
 6.1332  0.3101 -0.9118 i
 6.1932  0.3101 -6.7401 i
 6.2532  0.3101 -10.6248 i
 6.3132  0.3101 -11.8759 i
 6.3732  0.3101 -10.4925 i
 6.4332  0.3101 -7.099 i
 6.4932  0.3101 -2.7269 i
 6.5532  0.3101  1.4907 i
 6.6132  0.3101  4.6234 i
 6.6732  0.3101  6.1657 i
 6.7332  0.3101  6.1186 i
 6.7932  0.3101  4.9192 i
 6.8532  0.3101  3.2481 i
 6.9132  0.3101  1.7825 i

# IsoCurve 12, 101 points
# x y z type
 0.9029  0.3383  1.2252 i
 0.9629  0.3383 -0.3051 i
 1.0229  0.3383 -0.844 i
 1.0829  0.3383 -0.5004 i
 1.1429  0.3383  0.2456 i
 1.2029  0.3383  0.7355 i
 1.2629  0.3383  0.3876 i
 1.3229  0.3383 -1.0762 i
 1.3829  0.3383 -3.5124 i
 1.4429  0.3383 -6.3886 i
 1.5029  0.3383 -8.9566 i
 1.5629  0.3383 -10.5045 i
 1.6229  0.3383 -10.5969 i
 1.6829  0.3383 -9.2185 i
 1.7429  0.3383 -6.7675 i
 1.8029  0.3383 -3.9012 i
 1.8629  0.3383 -1.2919 i
 1.9229  0.3383  0.6164 i
 1.9829  0.3383  1.7586 i
 2.0429  0.3383  2.4461 i
 2.1029  0.3383  3.2096 i
 2.1629  0.3383  4.5434 i
 2.2229  0.3383  6.6503 i
 2.2829  0.3383  9.287 i
 2.3429  0.3383  11.7833 i
 2.4029  0.3383  13.24 i
 2.4629  0.3383  12.8494 i
 2.5229  0.3383  10.2268 i
 2.5829  0.3383  5.6315 i
 2.6429  0.3383 -0.0142 i
 2.7029  0.3383 -5.3343 i
 2.7629  0.3383 -8.8847 i
 2.8229  0.3383 -9.598 i
 2.8829  0.3383 -7.1418 i
 2.9429  0.3383 -2.069 i
 3.0029  0.3383  4.3018 i
 3.0629  0.3383  10.2483 i
 3.1229  0.3383  14.143 i
 3.1829  0.3383  14.9339 i
 3.2429  0.3383  12.4563 i
 3.3029  0.3383  7.4779 i
 3.3629  0.3383  1.4611 i
 3.4229  0.3383 -3.8818 i
 3.4829  0.3383 -7.1007 i
 3.5429  0.3383 -7.4271 i
 3.6029  0.3383 -4.9746 i
 3.6629  0.3383 -0.6651 i
 3.7229  0.3383  4.0874 i
 3.7829  0.3383  7.825 i
 3.8429  0.3383  9.4826 i
 3.9029  0.3383  8.6771 i
 3.9629  0.3383  5.7669 i
 4.0229  0.3383  1.6792 i
 4.0829  0.3383 -2.4258 i
 4.1429  0.3383 -5.5336 i
 4.2029  0.3383 -7.0729 i
 4.2629  0.3383 -7.0407 i
 4.3229  0.3383 -5.9276 i
 4.3829  0.3383 -4.4837 i
 4.4429  0.3383 -3.4161 i
 4.5029  0.3383 -3.1266 i
 4.5629  0.3383 -3.5791 i
 4.6229  0.3383 -4.3369 i
 4.6829  0.3383 -4.7509 i
 4.7429  0.3383 -4.2291 i
 4.8029  0.3383 -2.4937 i
 4.8629  0.3383  0.2643 i
 4.9229  0.3383  3.3841 i
 4.9829  0.3383  5.8919 i
 5.0429  0.3383  6.7696 i
 5.1029  0.3383  5.2546 i
 5.1629  0.3383  1.0857 i
 5.2229  0.3383 -5.3767 i
 5.2829  0.3383 -13.1881 i
 5.3429  0.3383 -21.0057 i
 5.4029  0.3383 -27.3764 i
 5.4629  0.3383 -31.0551 i
 5.5229  0.3383 -31.2788 i
 5.5829  0.3383 -27.9359 i
 5.6429  0.3383 -21.5944 i
 5.7029  0.3383 -13.3862 i
 5.7629  0.3383 -4.7744 i
 5.8229  0.3383  2.7468 i
 5.8829  0.3383  7.956 i
 5.9429  0.3383  10.1476 i
 6.0029  0.3383  9.2649 i
 6.0629  0.3383  5.8912 i
 6.1229  0.3383  1.1011 i
 6.1829  0.3383 -3.7973 i
 6.2429  0.3383 -7.569 i
 6.3029  0.3383 -9.3384 i
 6.3629  0.3383 -8.7813 i
 6.4229  0.3383 -6.1766 i
 6.4829  0.3383 -2.3015 i
 6.5429  0.3383  1.7998 i
 6.6029  0.3383  5.1115 i
 6.6629  0.3383  6.921 i
 6.7229  0.3383  6.9956 i
 6.7829  0.3383  5.6102 i
 6.8429  0.3383  3.4204 i
 6.9029  0.3383  1.2252 i

# IsoCurve 13, 101 points
# x y z type
 0.8927  0.3665  0.4293 i
 0.9527  0.3665 -1.807 i
 1.0127  0.3665 -2.8907 i
 1.0727  0.3665 -2.7341 i
 1.1327  0.3665 -1.7453 i
 1.1927  0.3665 -0.6689 i
 1.2527  0.3665 -0.3045 i
 1.3127  0.3665 -1.2045 i
 1.3727  0.3665 -3.4569 i
 1.4327  0.3665 -6.6337 i
 1.4927  0.3665 -9.9241 i
 1.5527  0.3665 -12.4047 i
 1.6127  0.3665 -13.3514 i
 1.6727  0.3665 -12.4784 i
 1.7327  0.3665 -10.0205 i
 1.7927  0.3665 -6.6299 i
 1.8527  0.3665 -3.1271 i
 1.9127  0.3665 -0.2018 i
 1.9727  0.3665  1.8226 i
 2.0327  0.3665  3.0723 i
 2.0927  0.3665  4.0208 i
 2.1527  0.3665  5.2421 i
 2.2127  0.3665  7.1159 i
 2.2727  0.3665  9.6045 i
 2.3327  0.3665  12.1954 i
 2.3927  0.3665  14.0459 i
 2.4527  0.3665  14.2863 i
 2.5127  0.3665  12.3759 i
 2.5727  0.3665  8.3774 i
 2.6327  0.3665  3.0396 i
 2.6927  0.3665 -2.3607 i
 2.7527  0.3665 -6.3793 i
 2.8127  0.3665 -7.855 i
 2.8727  0.3665 -6.3006 i
 2.9327  0.3665 -2.0957 i
 2.9927  0.3665  3.5916 i
 3.0527  0.3665  9.1391 i
 3.1127  0.3665  12.9584 i
 3.1727  0.3665  13.9792 i
 3.2327  0.3665  11.9741 i
 3.2927  0.3665  7.617 i
 3.3527  0.3665  2.2591 i
 3.4127  0.3665 -2.5026 i
 3.4727  0.3665 -5.323 i
 3.5327  0.3665 -5.5104 i
 3.5927  0.3665 -3.2073 i
 3.6527  0.3665  0.6975 i
 3.7127  0.3665  4.8859 i
 3.7727  0.3665  8.0421 i
 3.8327  0.3665  9.2519 i
 3.8927  0.3665  8.2452 i
 3.9527  0.3665  5.4125 i
 4.0127  0.3665  1.6094 i
 4.0727  0.3665 -2.1668 i
 4.1327  0.3665 -5.1101 i
 4.1927  0.3665 -6.8314 i
 4.2527  0.3665 -7.4116 i
 4.3127  0.3665 -7.2781 i
 4.3727  0.3665 -6.9689 i
 4.4327  0.3665 -6.8804 i
 4.4927  0.3665 -7.098 i
 4.5527  0.3665 -7.3697 i
 4.6127  0.3665 -7.2284 i
 4.6727  0.3665 -6.2124 i
 4.7327  0.3665 -4.0982 i
 4.7927  0.3665 -1.0576 i
 4.8527  0.3665  2.3192 i
 4.9127  0.3665  5.1473 i
 4.9727  0.3665  6.4771 i
 5.0327  0.3665  5.5596 i
 5.0927  0.3665  2.065 i
 5.1527  0.3665 -3.8069 i
 5.2127  0.3665 -11.3511 i
 5.2727  0.3665 -19.5009 i
 5.3327  0.3665 -27.0446 i
 5.3927  0.3665 -32.8583 i
 5.4527  0.3665 -36.1009 i
 5.5127  0.3665 -36.3394 i
 5.5727  0.3665 -33.5934 i
 5.6327  0.3665 -28.3083 i
 5.6927  0.3665 -21.2716 i
 5.7527  0.3665 -13.4919 i
 5.8127  0.3665 -6.0509 i
 5.8727  0.3665  0.0582 i
 5.9327  0.3665  4.0903 i
 5.9927  0.3665  5.6839 i
 6.0527  0.3665  4.9402 i
 6.1127  0.3665  2.4178 i
 6.1727  0.3665 -0.9742 i
 6.2327  0.3665 -4.1748 i
 6.2927  0.3665 -6.2241 i
 6.3527  0.3665 -6.5064 i
 6.4127  0.3665 -4.9134 i
 6.4727  0.3665 -1.8736 i
 6.5327  0.3665  1.7725 i
 6.5927  0.3665  5.02 i
 6.6527  0.3665  7.0007 i
 6.7127  0.3665  7.2434 i
 6.7727  0.3665  5.8087 i
 6.8327  0.3665  3.253 i
 6.8927  0.3665  0.4293 i

# IsoCurve 14, 101 points
# x y z type
 0.8824  0.3947 -0.53 i
 0.9424  0.3947 -3.402 i
 1.0024  0.3947 -5.056 i
 1.0624  0.3947 -5.1737 i
 1.1224  0.3947 -4.0277 i
 1.1824  0.3947 -2.3818 i
 1.2424  0.3947 -1.2095 i
 1.3024  0.3947 -1.3316 i
 1.3624  0.3947 -3.1044 i
 1.4224  0.3947 -6.2715 i
 1.4824  0.3947 -10.0348 i
 1.5424  0.3947 -13.3203 i
 1.6024  0.3947 -15.142 i
 1.6624  0.3947 -14.9322 i
 1.7224  0.3947 -12.7204 i
 1.7824  0.3947 -9.0962 i
 1.8424  0.3947 -4.9762 i
 1.9024  0.3947 -1.2655 i
 1.9624  0.3947  1.4579 i
 2.0224  0.3947  3.1158 i
 2.0824  0.3947  4.0965 i
 2.1424  0.3947  5.0319 i
 2.2024  0.3947  6.477 i
 2.2624  0.3947  8.6209 i
 2.3224  0.3947  11.1492 i
 2.3824  0.3947  13.3208 i
 2.4424  0.3947  14.2385 i
 2.5024  0.3947  13.2149 i
 2.5624  0.3947  10.095 i
 2.6224  0.3947  5.4049 i
 2.6824  0.3947  0.2578 i
 2.7424  0.3947 -3.9656 i
 2.8024  0.3947 -6.0586 i
 2.8624  0.3947 -5.3986 i
 2.9224  0.3947 -2.1808 i
 2.9824  0.3947  2.6148 i
 3.0424  0.3947  7.5201 i
 3.1024  0.3947  11.0424 i
 3.1624  0.3947  12.14 i
 3.2224  0.3947  10.5501 i
 3.2824  0.3947  6.8578 i
 3.3424  0.3947  2.2859 i
 3.4024  0.3947 -1.7184 i
 3.4624  0.3947 -3.9577 i
 3.5224  0.3947 -3.8593 i
 3.5824  0.3947 -1.6268 i
 3.6424  0.3947  1.8689 i
 3.7024  0.3947  5.4127 i
 3.7624  0.3947  7.8587 i
 3.8224  0.3947  8.4885 i
 3.8824  0.3947  7.1958 i
 3.9424  0.3947  4.4474 i
 4.0024  0.3947  1.0522 i
 4.0624  0.3947 -2.1599 i
 4.1224  0.3947 -4.6258 i
 4.1824  0.3947 -6.1987 i
 4.2424  0.3947 -7.1131 i
 4.3024  0.3947 -7.7953 i
 4.3624  0.3947 -8.6071 i
 4.4224  0.3947 -9.6335 i
 4.4824  0.3947 -10.6046 i
 4.5424  0.3947 -10.9866 i
 4.6024  0.3947 -10.2085 i
 4.6624  0.3947 -7.9362 i
 4.7224  0.3947 -4.2848 i
 4.7824  0.3947  0.1156 i
 4.8424  0.3947  4.2371 i
 4.9024  0.3947  6.9179 i
 4.9624  0.3947  7.1888 i
 5.0224  0.3947  4.554 i
 5.0824  0.3947 -0.8641 i
 5.1424  0.3947 -8.356 i
 5.2024  0.3947 -16.8141 i
 5.2624  0.3947 -25.0085 i
 5.3224  0.3947 -31.859 i
 5.3824  0.3947 -36.6247 i
 5.4424  0.3947 -38.9692 i
 5.5024  0.3947 -38.9126 i
 5.5624  0.3947 -36.7165 i
 5.6224  0.3947 -32.7642 i
 5.6824  0.3947 -27.4859 i
 5.7424  0.3947 -21.3439 i
 5.8024  0.3947 -14.8562 i
 5.8624  0.3947 -8.615 i
 5.9224  0.3947 -3.2563 i
 5.9824  0.3947  0.6375 i
 6.0424  0.3947  2.6836 i
 6.1024  0.3947  2.8393 i
 6.1624  0.3947  1.473 i
 6.2224  0.3947 -0.684 i
 6.2824  0.3947 -2.713 i
 6.3424  0.3947 -3.7687 i
 6.4024  0.3947 -3.3426 i
 6.4624  0.3947 -1.4373 i
 6.5224  0.3947  1.4208 i
 6.5824  0.3947  4.3442 i
 6.6424  0.3947  6.3779 i
 6.7024  0.3947  6.8253 i
 6.7624  0.3947  5.493 i
 6.8224  0.3947  2.7643 i
